OrderNumber,OrderDate,Channel,Order Quantity,Unit Price,Line Total,Unit Cost,Product Name,Product Sales,District,SubDistrict,Total Unit Cost,District Sales,SubDistrict Sales,SchoolCustomer,centroid_lat,centroid_long,rentabel,Category,Warehouse Name
SO - 0007445,2016-10-17,Wholesale,7,5889.3,41225.1,4711.44,Product 5,17047098.1,НАО,Внуковское,32980.079999999994,12542091.8,1183340.6,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.25,Household materials,Север
SO - 0005184,2016-01-25,Wholesale,8,3845.8,30766.4,2499.77,Product 5,17047098.1,НАО,Рязановское,19998.16,12542091.8,835074.6,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.54,Household materials,Север
SO - 0004583,2015-11-17,Export,6,1742.0,10452.0,1341.34,Product 5,17047098.1,НАО,Рязановское,8048.039999999999,12542091.8,835074.6,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.3,Household materials,Запад
SO - 0002741,2015-04-08,Wholesale,9,1775.5,15979.5,1473.665,Product 7,25715986.9,НАО,Марушкинское,13262.985,12542091.8,1396313.5,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.2,IT technology,Север
SO - 0003026,2015-05-10,Distributor,9,1949.7,17547.3,1228.311,Product 13,11774660.4,НАО,"""Мосрентген""",11054.798999999999,12542091.8,866162.6,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.59,Printed products,Север
SO - 0007856,2016-12-03,Distributor,5,904.5,4522.5,660.285,Product 1,25571548.3,НАО,"""Мосрентген""",3301.4249999999997,12542091.8,866162.6,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.37,Printed products,Север
SO - 000253,2014-06-19,Wholesale,6,1701.8,10210.8,1157.224,Product 5,17047098.1,НАО,Воскресенское,6943.343999999999,12542091.8,1596536.3,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.47,Household materials,Восток
SO - 0006464,2016-06-24,Wholesale,9,1768.8,15919.2,1149.72,Product 7,25715986.9,НАО,Кокошкино,10347.48,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.54,IT technology,Север
SO - 000753,2014-08-15,Wholesale,8,3946.3,31570.4,3038.651,Product 9,9261644.49999999,НАО,Кокошкино,24309.208,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.3,Household materials,Запад
SO - 000207,2014-06-14,Wholesale,7,1855.9,12991.3,1447.602,Product 5,17047098.1,НАО,Кокошкино,10133.214,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.28,Household materials,Запад
SO - 0004519,2015-11-10,Wholesale,6,254.6,1527.6,124.754,Product 5,17047098.1,НАО,Кокошкино,748.524,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,1.04,Household materials,Юг
SO - 0001852,2014-12-25,Distributor,6,1902.8,11416.8,1255.848,Product 11,20621809.4,НАО,Кокошкино,7535.088,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.52,Household materials,Север
SO - 0002086,2015-01-16,Export,7,3571.1,24997.7,1999.816,Product 2,22913892.8,НАО,Кокошкино,13998.712,12542091.8,897639.2,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.79,Household materials,Север
SO - 0006737,2016-07-25,Wholesale,6,1206.0,7236.0,964.8,Product 7,25715986.9,НАО,Филимонковское,5788.799999999999,12542091.8,1232806.7,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.25,IT technology,Север
SO - 0004834,2015-12-17,Distributor,6,1829.1,10974.6,1188.915,Product 2,22913892.8,НАО,Филимонковское,7133.49,12542091.8,1232806.7,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.54,Household materials,Запад
SO - 0002226,2015-02-01,Export,5,1072.0,5360.0,825.44,Product 7,25715986.9,НАО,Филимонковское,4127.200000000001,12542091.8,1232806.7,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.3,IT technology,Восток
SO - 000651,2014-08-05,Distributor,10,1788.9,17889.0,1216.452,Product 1,25571548.3,НАО,Сосенское,12164.52,12542091.8,1320925.1,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.47,Printed products,Юг
SO - 0005862,2016-04-14,Distributor,5,2921.2,14606.0,2366.172,Product 13,11774660.4,НАО,Сосенское,11830.86,12542091.8,1320925.1,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.23,Printed products,Юг
SO - 0005343,2016-02-14,Distributor,5,2619.7,13098.5,1152.668,Product 8,3215604.7,НАО,Сосенское,5763.339999999999,12542091.8,1320925.1,ГБОУ школа № 224,55.835968945667254,37.486774347192956,1.27,Household materials,Запад
SO - 0004016,2015-09-06,Distributor,9,3899.4,35094.6,3080.526,Product 2,22913892.8,НАО,Сосенское,27724.733999999997,12542091.8,1320925.1,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.27,Household materials,Север
SO - 0003143,2015-05-24,Export,5,174.2,871.0,118.456,Product 11,20621809.4,НАО,Сосенское,592.28,12542091.8,1320925.1,ГБОУ школа № 224,55.835968945667254,37.486774347192956,0.47,Household materials,Север
SO - 0004628,2015-11-23,Wholesale,10,1192.6,11926.0,918.302,Product 11,20621809.4,СЗАО,Строгино,9183.02,12797656.6,1583538.3,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.3,Household materials,Север
SO - 0001096,2014-09-25,Export,11,2465.6,27121.6,1380.736,Product 11,20621809.4,СЗАО,Строгино,15188.096000000001,12797656.6,1583538.3,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.79,Household materials,Восток
SO - 0004896,2015-12-24,Export,12,844.2,10130.4,438.984,Product 8,3215604.7,СЗАО,Куркино,5267.808,12797656.6,1700821.8,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.92,Household materials,Север
SO - 0005501,2016-03-01,Export,6,194.3,1165.8,101.036,Product 1,25571548.3,ЮЗАО,Гагаринский,606.216,14198700.3,1241449.7,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.92,Printed products,Юг
SO - 0007890,2016-12-07,Export,10,1313.2,13132.0,866.712,Product 11,20621809.4,ЮЗАО,Ясенево,8667.119999999999,14198700.3,1132856.1,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.52,Household materials,Север
SO - 0003784,2015-08-08,Wholesale,11,1755.4,19309.4,947.916,Product 5,17047098.1,ЮВАО,Выхино-Жулебино,10427.076000000001,12250166.1,1213189.1,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.85,Household materials,Запад
SO - 0006522,2016-07-02,Wholesale,11,3892.7,42819.7,1868.496,Product 5,17047098.1,ЮВАО,Южнопортовый,20553.456000000002,12250166.1,858296.8,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.08,Household materials,Север
SO - 0004647,2015-11-25,Wholesale,5,207.7,1038.5,95.542,Product 5,17047098.1,ЮВАО,Рязанский,477.71000000000004,12250166.1,924613.4,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.17,Household materials,Юг
SO - 0007368,2016-10-08,Wholesale,11,5896.0,64856.0,3183.84,Product 12,3109289.1,ЮВАО,Нижегородский,35022.240000000005,12250166.1,1266614.9,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.85,Printed products,Север
SO - 0004120,2015-09-20,Wholesale,9,757.1,6813.9,325.553,Product 13,11774660.4,ВАО,Восточное Измайлово,2929.977,12387402.2,756959.3,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.33,Printed products,Север
SO - 0001851,2014-12-25,Export,9,2740.3,24662.7,1205.732,Product 11,20621809.4,САО,Западное Дегунино,10851.588,13554026.3,912352.4,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.27,Household materials,Север
SO - 0005585,2016-03-11,Wholesale,8,3912.8,31302.4,1565.12,Product 7,25715986.9,САО,Левобережный,12520.96,13554026.3,905632.3,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.5,IT technology,Запад
SO - 0006201,2016-05-25,Distributor,5,1051.9,5259.5,452.317,Product 9,9261644.49999999,ЮАО,Братеево,2261.585,11968129.6,860943.3,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,1.33,Household materials,Восток
SO - 0007860,2016-12-03,Distributor,6,1139.0,6834.0,854.25,Product 11,20621809.4,ЗАО,Крылатское,5125.5,12577179.7,1064857.8,ГБОУ школа № 1883 «Бутово»,55.54905926663389,37.548297058810554,0.33,Household materials,Юг
SO - 0002947,2015-05-02,Wholesale,8,2432.1,19456.8,972.84,Product 13,11774660.4,СЗАО,Строгино,7782.72,12797656.6,1583538.3,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.5,Printed products,Север
SO - 0006404,2016-06-17,Export,12,2010.0,24120.0,1467.3,Product 2,22913892.8,СЗАО,Строгино,17607.6,12797656.6,1583538.3,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.37,Household materials,Север
SO - 0004164,2015-09-25,Distributor,9,5896.0,53064.0,4539.92,Product 7,25715986.9,СЗАО,Митино,40859.28,12797656.6,1592623.5,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.3,IT technology,Запад
SO - 0007463,2016-10-20,Wholesale,10,227.8,2278.0,102.51,Product 2,22913892.8,ЗелАО,Савёлки,1025.1000000000001,12744760.1,2507877.0,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.22,Household materials,Восток
SO - 0002318,2015-02-12,Wholesale,9,2793.9,25145.1,1201.377,Product 7,25715986.9,ЗелАО,Силино,10812.393,12744760.1,2583734.4,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.33,IT technology,Запад
SO - 000113,2014-06-02,Export,7,1051.9,7363.3,641.659,Product 1,25571548.3,ЗелАО,Силино,4491.613,12744760.1,2583734.4,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.64,Printed products,Восток
SO - 0005572,2016-03-10,Wholesale,5,3845.8,19229.0,1730.61,Product 11,20621809.4,ЗелАО,Старое Крюково,8653.05,12744760.1,2524412.6,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.22,Household materials,Юг
SO - 0002084,2015-01-16,Distributor,8,6445.4,51563.2,4705.142,Product 7,25715986.9,ЗелАО,Старое Крюково,37641.136,12744760.1,2524412.6,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.37,IT technology,Юг
SO - 0002062,2015-01-12,Distributor,7,5587.8,39114.6,2682.144,Product 9,9261644.49999999,ЗелАО,Старое Крюково,18775.007999999998,12744760.1,2524412.6,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.08,Household materials,Запад
SO - 0004273,2015-10-08,Wholesale,8,3832.4,30659.2,3219.216,Product 2,22913892.8,ЗелАО,Матушкино,25753.728,12744760.1,2812532.7,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.19,Household materials,Восток
SO - 000263,2014-06-20,Distributor,9,1909.5,17185.5,1088.415,Product 12,3109289.1,ЗелАО,Матушкино,9795.735,12744760.1,2812532.7,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.75,Printed products,Север
SO - 0005199,2016-01-27,Wholesale,10,1876.0,18760.0,1106.84,Product 11,20621809.4,ЮВАО,Лефортово,11068.4,12250166.1,915628.7,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.69,Household materials,Север
SO - 0002990,2015-05-05,Export,6,5628.0,33768.0,4558.68,Product 13,11774660.4,ВАО,Гольяново,27352.08,12387402.2,879810.5,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.23,Printed products,Юг
SO - 0006438,2016-06-21,Wholesale,10,924.6,9246.0,453.054,Product 9,9261644.49999999,ВАО,Соколиная Гора,4530.54,12387402.2,881338.1,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.04,Household materials,Запад
SO - 0003133,2015-05-23,Wholesale,9,3946.3,35516.7,2999.188,Product 13,11774660.4,ЮАО,Братеево,26992.692000000003,11968129.6,860943.3,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.32,Printed products,Север
SO - 000264,2014-06-20,Distributor,8,1118.9,8951.2,850.364,Product 3,3066281.8,ЦАО,Якиманка,6802.912,12422885.4,905230.3,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.32,IT technology,Запад
SO - 000567,2014-07-25,Distributor,8,234.5,1876.0,121.94,Product 1,25571548.3,ЦАО,Мещанский,975.52,12422885.4,1165833.5,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,0.92,Printed products,Север
SO - 0006146,2016-05-19,Distributor,8,1078.7,8629.6,442.267,Product 14,3144263.1,ЦАО,Тверской,3538.136,12422885.4,1363979.3,ГБОУ школа № 1387,55.89188528924619,37.38845900543014,1.44,Printed products,Юг
SO - 0007114,2016-09-09,Wholesale,6,194.3,1165.8,157.383,Product 13,11774660.4,СЗАО,Строгино,944.298,12797656.6,1583538.3,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.23,Printed products,Север
SO - 000186,2014-06-11,Wholesale,8,3182.5,25460.0,1973.15,Product 2,22913892.8,СЗАО,Покровское-Стрешнево,15785.2,12797656.6,1404527.7,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.61,Household materials,Запад
SO - 0004254,2015-10-06,Wholesale,9,3845.8,34612.2,2845.892,Product 2,22913892.8,СЗАО,Щукино,25613.028,12797656.6,1734489.3,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.35,Household materials,Север
SO - 0006726,2016-07-25,Wholesale,9,1018.4,9165.6,712.88,Product 4,2857288.7,ЮЗАО,Северное Бутово,6415.92,14198700.3,1268149.2,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.43,Printed products,Север
SO - 0007846,2016-12-01,Distributor,9,187.6,1688.4,76.916,Product 7,25715986.9,ЮЗАО,Ясенево,692.2439999999999,14198700.3,1132856.1,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,1.44,IT technology,Запад
SO - 0006305,2016-06-05,Wholesale,8,2934.6,23476.8,1643.376,Product 2,22913892.8,ЮВАО,Некрасовка,13147.008,12250166.1,1242508.3,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.79,Household materials,Запад
SO - 0001310,2014-10-23,Wholesale,7,737.0,5159.0,626.45,Product 10,3115647.4,ВАО,Соколиная Гора,4385.150000000001,12387402.2,881338.1,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.18,Printed products,Север
SO - 0007411,2016-10-13,Wholesale,10,1092.1,10921.0,502.366,Product 5,17047098.1,ВАО,Новогиреево,5023.66,12387402.2,843114.6,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,1.17,Household materials,Север
SO - 0004949,2015-12-31,Distributor,12,2512.5,30150.0,1105.5,Product 13,11774660.4,ЮАО,Братеево,13266.0,11968129.6,860943.3,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,1.27,Printed products,Север
SO - 0007367,2016-10-08,Wholesale,11,1031.8,11349.8,722.26,Product 13,11774660.4,ЦАО,Таганский,7944.86,12422885.4,1308061.1,ГБОУ школа № 1360,55.815783686542595,37.71943165182079,0.43,Printed products,Север
SO - 000947,2014-09-08,Wholesale,11,2298.1,25279.1,988.183,Product 9,9261644.49999999,СЗАО,Строгино,10870.012999999999,12797656.6,1583538.3,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,1.33,Household materials,Север
SO - 0001480,2014-11-12,Export,12,1916.2,22994.4,1417.988,Product 13,11774660.4,СЗАО,Южное Тушино,17015.856,12797656.6,1602117.4,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,0.35,Printed products,Восток
SO - 000595,2014-07-29,Wholesale,9,247.9,2231.1,198.32,Product 7,25715986.9,САО,Беговой,1784.8799999999999,13554026.3,999767.3,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,0.25,IT technology,Юг
SO - 0007047,2016-09-01,Distributor,12,174.2,2090.4,128.908,Product 13,11774660.4,САО,Западное Дегунино,1546.8959999999997,13554026.3,912352.4,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,0.35,Printed products,Север
SO - 0001206,2014-10-09,Wholesale,9,5165.7,46491.3,4029.246,Product 2,22913892.8,САО,Восточное Дегунино,36263.214,13554026.3,956565.7,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,0.28,Household materials,Запад
SO - 000274,2014-06-21,Distributor,7,241.2,1688.4,115.776,Product 7,25715986.9,САО,Аэропорт,810.432,13554026.3,756001.2000000001,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,1.08,IT technology,Север
SO - 0004995,2016-01-06,Wholesale,5,3517.5,17587.5,2778.825,Product 13,11774660.4,САО,Ховрино,13894.125,13554026.3,598805.8,ГБОУ школа № 1223,55.841117884534704,37.54669404431188,0.27,Printed products,Юг
